1Aa1,64.25714285714287
4Kc2,48.606557377049185
3Lb1,27.58181818181818
3Ic5,2.5999999999999996
2Ed1,15.266666666666666
3Ob2,8.333333333333332
3Ja1,142.46753246753246
4Od2,12.333333333333336
4Oa2,10.789473684210527
4Ka2,272.9853211009175
1Fb2,13.0
1Ib1,16.636363636363633
3Da1,66.02941176470588
2Aa5,19.230769230769234
4Bd1,48.33333333333333
4Na1,32.16129032258065
3Fc1,20.51219512195122
2Jc5,4.25
3Na5,15.066666666666666
4Fa2,8.666666666666668
1Ac1,42.26027397260275
3Bc1,197.11009174311926
1Bb1,89.10112359550563
3Id5,6.0
2Hb5,6.538461538461538
1Ha1,6.846153846153847
2Fd5,27.925925925925924
3Ad2,9.0
3Gd1,30.133333333333333
3Hc2,10.100000000000001
2Gc2,24.857142857142858
